id,created_at,lang,favourite_count,retweet_count,text,sentiment
125826633713201152,Mon Oct 17 06:53:01 +0000 2011,en,0,0,@chachasikes @iphone @apple on the iphone4s???,irrelevant
125815316596002816,Mon Oct 17 06:08:03 +0000 2011,ja,0,0,追悼ジョブズ氏…@Apple Store#fb  http://t.co/V07PBNdP,irrelevant
125724424774221826,Mon Oct 17 00:06:53 +0000 2011,es,0,0,Como puedo checar mi correo si tengo cuenta @apple.com?? :S osea no q onda con eso!! jajaja,irrelevant
125705666592641024,Sun Oct 16 22:52:21 +0000 2011,en,0,0,This Moment w/ @Shyah & @DianiGroves is brought to you by @NBA @Apple @Riesling oh and http://t.co/tmQ50JRU,irrelevant
125695680135172096,Sun Oct 16 22:12:40 +0000 2011,en,0,0,@chefreggie06 @rolandsmartin @Apple get ready Tampa Bay the Martin's are coming to town! Bring it on Buccaneers!,irrelevant
125695094836826112,Sun Oct 16 22:10:20 +0000 2011,en,0,0,@heidiknyc @apple @Badog420 Cute dinner when ur back from shanghai xx,irrelevant
125653144993660928,Sun Oct 16 19:23:38 +0000 2011,no,0,0,@apple - dette blir for dumt. http://t.co/zqKMkq91,irrelevant
125650076759638016,Sun Oct 16 19:11:27 +0000 2011,pt,0,0,ninguem desliga o 3g do celular -.- “@giuchavez: Olha aqui @apple: na proxima atualizaçao eu quero um atalho pra ligar/desligar a 3g Ok ...,irrelevant
125622089502830592,Sun Oct 16 17:20:14 +0000 2011,fr,0,0,@Apple et je devrais arrêter de vous glorifier et ça c'est pas cool...,irrelevant
125621628917915648,Sun Oct 16 17:18:24 +0000 2011,fr,0,0,yo @Apple va falloir faire quelque chose pour l'app vidéo. Le fait de pas pouvoir laisser la vidéo jouer en faisant autre chose &lt;  diarrhée.,irrelevant
125595437938905088,Sun Oct 16 15:34:20 +0000 2011,pt,0,0,O #itunes acaba de me avisar q esta disponível a versão 5 pra atualizar meu #Iphone 4. Como não cair de amores pela @apple e #SteveJobs ?!!,irrelevant
125590191502131200,Sun Oct 16 15:13:29 +0000 2011,no,0,0,@apple pratet om en versjon av iPod touch til barn. De ombestemte seg da tittelen nærmet seg #iTouch Kids.,irrelevant
125542968844226560,Sun Oct 16 12:05:50 +0000 2011,es,0,0,interesante por decirlo menos sabes que la cámara del #iphone4s le pertenece a #sony ... mmm ojalá ande bien y no sea mala jugada de @apple,irrelevant
125542941287649280,Sun Oct 16 12:05:44 +0000 2011,nl,0,0,"Oja, ik ben gelijk al mijn apps kwijt bedankt @apple .",irrelevant
125526544377577472,Sun Oct 16 11:00:35 +0000 2011,tl,0,0,@ChArEnCe RaMoS @apple jane @heiMachO @tintin_Julielmo new followers..:) na follow back ko na po kayo..:),irrelevant
125521498055254016,Sun Oct 16 10:40:31 +0000 2011,de,0,0,[iPad] iPad 1. Generation generalüberholt ab 389 € @Apple: Der Tablet von Apple bleibt weiterhin recht preisstab... http://t.co/h8ANhAVu,irrelevant
125521344342392832,Sun Oct 16 10:39:55 +0000 2011,nl,0,0,Kan @Apple de #tekstaanvulling op #iphone en #ipad niet omdraaien? #eigenteksteerst #weetapplehetaltijdbeter,irrelevant
125516954407677952,Sun Oct 16 10:22:28 +0000 2011,de,0,0,[iPad] iPad 1. Generation generalüberholt ab 389 € @Apple http://t.co/tOv1xKQ8,irrelevant
125495075504537600,Sun Oct 16 08:55:32 +0000 2011,pt,0,0,Gostaria de deixar aqui registrado meu agradecimento a @apple por preservar meu sono. As notificações do iOS5 não apitam na madrugada ;-),irrelevant
125406418777018368,Sun Oct 16 03:03:14 +0000 2011,pt,0,0,ASSISTINDO O FILME CHAPA!! PIRATAS DA INFORMÁTICA  ESSE FILME E FODA VIVA @APPLE,irrelevant
125375333162684416,Sun Oct 16 00:59:43 +0000 2011,ja,0,0,iphone行列並んだー@apple store銀座 どのくらいかかるかね。16Gしかないそうです。,irrelevant
125352405482217473,Sat Oct 15 23:28:37 +0000 2011,pt,0,0,Causando na loja da @apple,irrelevant
125339193802100736,Sat Oct 15 22:36:07 +0000 2011,en,0,0,Find more the best Angel Christmas Tree O http://t.co/d5G1rY5d@Starfrit @Apple @Peeler,irrelevant
125333140414808065,Sat Oct 15 22:12:03 +0000 2011,en,0,0,Find more the best Cyst On Knee deal.Check price of best Cyst On Knee and offers now. http://t.co/qzYnNuvI@Automatic @Apple,irrelevant
125325092841467904,Sat Oct 15 21:40:05 +0000 2011,en,0,0,Do not check other site for Uhmw Conveyor.Now you go best site of Uhmw Conveyor. http://t.co/8RMV5D2q@9 @Pin @Cable @Apple,irrelevant
125319263027343360,Sat Oct 15 21:16:55 +0000 2011,de,0,2,"RT @ThBenkoe: hey @apple! dass man selektiv keine einzelnen fotos (peinliche, überflüssige etc.) aus dem fotostream löschen kann, ist do ...",irrelevant
125301831286013952,Sat Oct 15 20:07:39 +0000 2011,en,0,0,Hello you are find Mesh Jacket Motorcycle? Our site have more Mesh http://t.co/tYg4Ualc@Ace @Hardware @Apple @Pee,irrelevant
125275735815491584,Sat Oct 15 18:23:57 +0000 2011,pt,0,0,to reiniciando meu computador. ó as idéia @apple,irrelevant
125228207002759168,Sat Oct 15 15:15:05 +0000 2011,en,0,0,Buy more products of Hemp Jewelry Instructions now.Free ship http://t.co/928bPS4t@Lehmans @Apple @Peeler,irrelevant
125219664488960000,Sat Oct 15 14:41:09 +0000 2011,pt,0,0,@rogriffo VC Viu ontem A @Apple Estava dando IPhone 3 No Site dos estados Unidos,irrelevant
125206785584922624,Sat Oct 15 13:49:58 +0000 2011,en,0,0,Today very cheap for Hemp For Fuel.And Free shipping for Hemp For Fuel too. http://t.co/8gyJLbMW@Farberware @Apple @Peeler,irrelevant
126418790706712576,Tue Oct 18 22:06:03 +0000 2011,en,0,1,RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ...,negative
126416915664084992,Tue Oct 18 21:58:36 +0000 2011,en,0,0,"@mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..",negative
126416109212680192,Tue Oct 18 21:55:23 +0000 2011,en,0,0,THiS IS WHAT WiLL KiLL APPLE http://t.co/72Jw4z5c RiP @APPLE,negative
126411162622496768,Tue Oct 18 21:35:44 +0000 2011,en,0,0,@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5,negative
126410591949697024,Tue Oct 18 21:33:28 +0000 2011,en,0,0,@apple needs to hurry up and release #iTunesMatch,negative
126409696553861121,Tue Oct 18 21:29:54 +0000 2011,en,0,0,Why is  #Siri always down @apple,negative
126408864387182593,Tue Oct 18 21:26:36 +0000 2011,en,0,0,I just need to exchange a cord at the apple store why do I have to wait for a genius? @apple,negative
126408052525105153,Tue Oct 18 21:23:22 +0000 2011,en,0,0,"@apple AirDrop #fail - Immediate ""declined your request."" every time",negative
126407767132078082,Tue Oct 18 21:22:14 +0000 2011,en,0,0,good article about why @apple fucked it all up with lion and their future. http://t.co/zNDP9Vr6 #fb,negative
126405185630253056,Tue Oct 18 21:11:59 +0000 2011,en,0,1,Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s,negative
126393204550537216,Tue Oct 18 20:24:22 +0000 2011,en,0,0,FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO.,negative
126389218284015616,Tue Oct 18 20:08:32 +0000 2011,en,0,0,@ryanbaldwin @apple So in iTunes I go Store -&gt; Authorise… why doesn't it just auto-authorise it when I sign into iTunes? Grrrr...,negative
126388194194362369,Tue Oct 18 20:04:28 +0000 2011,en,0,0,"Seriously - I have absolutely no offing clue what @Apple means by ""authorization"", nor how to do it.",negative
126385036441296896,Tue Oct 18 19:51:55 +0000 2011,en,0,0,"shit, shit, shit. IOS5 update ate all my apps, data and media just like @apple said it would. This is going to take some time to rebuild.",negative
126381519513194497,Tue Oct 18 19:37:56 +0000 2011,en,0,0,Dear @apple My new Air is now a notbook since your update killed #wifi #bug #destroying #productivity,negative
126380588822298625,Tue Oct 18 19:34:15 +0000 2011,en,0,0,"I am so done with @Att and @apple 's profitering and lack of customer service, so fucking down with both!!!",negative
126372040696541184,Tue Oct 18 19:00:17 +0000 2011,en,0,0,"You know @apple It's been almost a week since I paid for iTunes Match, I would really like to use it. Any ETA on a fix?",negative
126363154837020672,Tue Oct 18 18:24:58 +0000 2011,en,0,0,removing all @apple shit.,negative
126358272084152320,Tue Oct 18 18:05:34 +0000 2011,en,0,0,Gotta say the @Apple itouch iphone shuffle etc.. sound quality is AWFUL.. painfully crap. Its been a downgrade from @Sony sound quality wise,negative
126357580741226496,Tue Oct 18 18:02:49 +0000 2011,en,0,0,"@bisquiat @Apple the upgrade just slows down my phone so much, it's stuck half the time. uch. thankfully no other damage. sucks for you :(",negative
126354628999778305,Tue Oct 18 17:51:05 +0000 2011,en,0,0,Hey @apple now I have iOS5 my iPhone doesn't include songs that are on compilation albums under the artist's name. #whaddupwitdat,negative
126351972948393984,Tue Oct 18 17:40:32 +0000 2011,en,0,0,@NickTheFNicon He can send but not rcve txts so he has an apt @apple at 4pm.Then he exclaims: And I waited a whole YEAR for this phone!!LMAO,negative
126348169826148352,Tue Oct 18 17:25:25 +0000 2011,en,0,0,Total chaos at @apple store regent street. Like an Ethiopian feeding station. Can't believe this is same co. that makes all that cool shit.,negative
126343679785959424,Tue Oct 18 17:07:35 +0000 2011,en,0,0,"@phxguy88 @Apple @BGR That's why all the ppl who stand in line for hrs to get the ""newest"" model are suckers...",negative
126343214805426176,Tue Oct 18 17:05:44 +0000 2011,en,0,0,Would it kill @apple to put a braille type bump on their earbuds so we know which bud is R and L in the dark.,negative
126334597431697408,Tue Oct 18 16:31:29 +0000 2011,en,0,0,@APPLE Wow @MOTOROLA Just crushed your dreams....,negative
126331327271284736,Tue Oct 18 16:18:30 +0000 2011,en,2,0,"Oh, just fuck you, @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR",negative
126327808803880960,Tue Oct 18 16:04:31 +0000 2011,en,0,0,"@apple, 
No, I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now",negative
126324573384871936,Tue Oct 18 15:51:39 +0000 2011,en,0,0,"@Apple, on the #iPad with #iOS5, why has the Messages Icon been included when it can't be used?",negative
126324389741473792,Tue Oct 18 15:50:56 +0000 2011,en,0,0,@Steelo254 yea! I pre-order through @apple and they sorry too just like #AT&T,negative
126324077513293824,Tue Oct 18 15:49:41 +0000 2011,en,0,0,Interesting... @apple now requires you to have a reservation ?         #apple #iphone #4S    :  http://t.co/zZK4fTii,negative
126309616391950336,Tue Oct 18 14:52:13 +0000 2011,en,0,0,"@apple, your new ""Save a Version"" function in Pages is absolutely the most awful, interrupting, counter-intuitive piece of crap in the world",negative
126307071984545793,Tue Oct 18 14:42:07 +0000 2011,en,0,0,I hate my @apple computer.  Thats 3500 dollars down the drain.,negative
126302386644975616,Tue Oct 18 14:23:30 +0000 2011,en,0,0,@apple my iPhone is charging very slowly!!!!!,negative
126299379832336384,Tue Oct 18 14:11:33 +0000 2011,en,0,0,"@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem, or give me the ipad2",negative
126292335540699136,Tue Oct 18 13:43:33 +0000 2011,en,0,0,"@Apple iTunes is the worst program ever. For such a great phone, you make some awful software.",negative
126286814578348032,Tue Oct 18 13:21:37 +0000 2011,en,0,0,One would think the voice recognition on the @apple tech support line would work a little better.,negative
126283602571964416,Tue Oct 18 13:08:51 +0000 2011,en,0,0,"@apple $319 to repair my iPad 2, Apple you've lost me and my $700 a year, Android here I come!",negative
126281019476291585,Tue Oct 18 12:58:35 +0000 2011,en,0,0,"@azee1v1 @apple @umber Proper consolidation, proper syncing, stop losing my PURCHASED items, checkboxes that do what you think they will do.",negative
126280555980529664,Tue Oct 18 12:56:45 +0000 2011,en,0,0,@AsimRang @apple @umber the desktop app is wack though,negative
126258214412091392,Tue Oct 18 11:27:58 +0000 2011,en,0,0,Frustrated that I bought a new macbook pro from @apple only to find it doesnt ship with media! #expensivepaperweight,negative
126257645282799616,Tue Oct 18 11:25:43 +0000 2011,en,0,0,Dear @apple. I had to turn off all those awesome featured you just enabled. Data plan can't handle it. 200 mb of data just because #,negative
126247557339947008,Tue Oct 18 10:45:37 +0000 2011,en,0,0,@apple is there a problem with iOS 5 that is preventing audio apps and audio functions from operating properly? I keep losing sound.,negative
126243680129523712,Tue Oct 18 10:30:14 +0000 2011,en,0,0,@apple #apple One thing I hater about this #mouse the #buttery finish so fast am not #happy now #macworld @macworld http://t.co/5Uh4a4Vt,negative
126221894126022656,Tue Oct 18 09:03:39 +0000 2011,en,0,0,Wtf @apple 64 pages for the new terms & conditions when u update ur apps from the iTunes store. Do u really think we'll read em? Really???,negative
126188946974720000,Tue Oct 18 06:52:44 +0000 2011,en,0,0,oh and prolly ganna be late to work bc @apple has screwed me and my phone has my only alarm on it,negative
126167083334643713,Tue Oct 18 05:25:51 +0000 2011,en,0,0,Like @apple da fuck is this shit?  http://t.co/nb4DHlSg,negative
126163315499081728,Tue Oct 18 05:10:53 +0000 2011,en,0,1,RT @CircusTK: I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my t ...,negative
126155291288023040,Tue Oct 18 04:38:59 +0000 2011,en,0,0,"@apple, why is it every time there is iOS software update my iPad goes dead and I need to totally restore? #fail",negative
126150581558591488,Tue Oct 18 04:20:17 +0000 2011,en,0,0,"@apple the reservation system not working, shows no products avail let alone iphone 4s I had the site open in 3 browsers at 9 PM and nothing",negative
126132919117938689,Tue Oct 18 03:10:06 +0000 2011,en,0,1,RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!,negative
126131535211536384,Tue Oct 18 03:04:36 +0000 2011,en,0,1,I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my time!”,negative
126129938247061504,Tue Oct 18 02:58:15 +0000 2011,en,0,0,"ugh! @apple, you’re reservation page for the iPhone is NOT working.",negative
126118222746497025,Tue Oct 18 02:11:42 +0000 2011,en,0,0,Issues with updating iTunes on my windows pc - they really are not compatible.... Sent more time talking to @Apple care than using it!!,negative
126096173198082048,Tue Oct 18 00:44:05 +0000 2011,en,0,0,none of my apps work after the new ios from @apple. what do i do?!?,negative
126089287660863488,Tue Oct 18 00:16:43 +0000 2011,en,0,0,@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!,negative
126088404084588546,Tue Oct 18 00:13:12 +0000 2011,en,0,0,@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed.,negative
126085893353250816,Tue Oct 18 00:03:14 +0000 2011,en,0,0,"@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never",negative
126084068298334208,Mon Oct 17 23:55:59 +0000 2011,en,0,0,"@apple @iphone Please deliver my daughter's i4s, she is driving me nuts #iphone",negative
126075115686465536,Mon Oct 17 23:20:24 +0000 2011,en,0,0,Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) http://t.co/GKlXMUi6,negative
126069614181486593,Mon Oct 17 22:58:32 +0000 2011,en,0,0,@hailfire101 @Irvysan They are... then @apple happened and snatched Siri so they could be douchebags and say 'it's ours!',negative
126068917012668416,Mon Oct 17 22:55:46 +0000 2011,en,0,0,What was @apple thinking making #Siri totally dependent on a network connection? Siri + @ATT = utter frustration.,negative
126063215842037760,Mon Oct 17 22:33:07 +0000 2011,en,0,0,Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. #ugh,negative
126050114518261760,Mon Oct 17 21:41:03 +0000 2011,en,0,0,An apple update has seemed to render my work machine incapable of opening HDV video. Thanks @Apple. Zero useful productivity today.,negative
126044756320075776,Mon Oct 17 21:19:46 +0000 2011,en,0,0,@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?,negative
126044425964109824,Mon Oct 17 21:18:27 +0000 2011,en,0,0,"Hey @apple why can't I share a reminder list from my iPhone?
Also why can't I login to the iCloud webpage to modify sharing from my phone?",negative
126037831301869568,Mon Oct 17 20:52:15 +0000 2011,en,0,0,Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade,negative
126036793970786304,Mon Oct 17 20:48:07 +0000 2011,en,0,0,could @apple lion please integrate vertical spaces in mission control. this horizontal business is making me nauseous,negative
126030936084189184,Mon Oct 17 20:24:51 +0000 2011,en,0,0,Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread,negative
126029733325582336,Mon Oct 17 20:20:04 +0000 2011,en,0,0,“@CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.” &lt;&lt; check Settings: 8 times more App usage in iOS 5,negative
126021108641181696,Mon Oct 17 19:45:48 +0000 2011,en,0,0,As a huge podcast fan - I really feel like @Apple dropped the ball on this one. http://t.co/wvzPrbCI via @Carrypad,negative
126018120983904256,Mon Oct 17 19:33:56 +0000 2011,en,0,0,I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN,negative
126014999444467712,Mon Oct 17 19:21:31 +0000 2011,en,0,0,"I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.",negative
126006966312108032,Mon Oct 17 18:49:36 +0000 2011,en,0,0,"Updating to IOS5 with my regular iphone4 just made it slower and messed up.. @apple give me a free 4S and we can call it even, thanks",negative
126001775626031105,Mon Oct 17 18:28:58 +0000 2011,en,0,0,should be studying/ doing work but no I'm hold with @apple HURRY THE FUCK UP! #nopatience,negative
126001635162992640,Mon Oct 17 18:28:25 +0000 2011,en,0,0,Ok Hindi keyboard in #iOS5 is something to cheer about.  But @apple  what about  support for 20+ missing Indian languages!? #FAIL,negative
125995264325599233,Mon Oct 17 18:03:06 +0000 2011,en,0,0,"""Waiting for items to copy"" in Itunes after everything DID copy goes on, and on, and on.  Come on @Apple, what the hell?",negative
125994965183635456,Mon Oct 17 18:01:55 +0000 2011,en,0,0,@Apple unhappy again with service/product quality. Won't buy @Apple again.,negative
125987979784224770,Mon Oct 17 17:34:09 +0000 2011,en,0,0,"Been on hold with @apple customer service for 25 minutes. Wow, lt's like they're #timewarnercable.",negative
125987439692099584,Mon Oct 17 17:32:01 +0000 2011,en,0,0,anyone else stuck in duped calendar/mail/battery sucking @apple hell? #iCloud and #OSX Lion are a disappointment,negative
125978454146551808,Mon Oct 17 16:56:18 +0000 2011,en,0,0,1st impressions  of #iOS5- Disappointed w upgrade restore. Lot of apps & folders missing @apple do  how much time went in2 orging it? #fail,negative
125976113657823232,Mon Oct 17 16:47:00 +0000 2011,en,0,0,@PrJusto Don't question the @Apple they will remember your dissent!,negative
125974886006005760,Mon Oct 17 16:42:07 +0000 2011,en,0,0,"@apple: Multiple times siri is ""having trouble connecting to the network.""  Siri needs servers (and some exercise!)",negative
125974351035117568,Mon Oct 17 16:40:00 +0000 2011,en,0,1,RT @JimMcNiel: if @apple does not resolve the #Siri network issues they will need to rename a great product to Sorri - Who else is havin ...,negative
125969932285513728,Mon Oct 17 16:22:26 +0000 2011,en,0,0,Ugh. WTF is up with all the bottlenecks @paypal @apple?,negative
125966385259098112,Mon Oct 17 16:08:21 +0000 2011,en,0,0,+1  RT @Doug_Newton: @apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,negative
