id,created_at,lang,favourite_count,retweet_count,text,sentiment
125336882862231552,Sat Oct 15 22:26:56 +0000 2011,en,0,0,Find more the best Maytag Washer Control Board deal.Check pric http://t.co/SNdkAg3e@Best @Apple @Peeler,irrelevant
125959482588143616,Mon Oct 17 15:40:55 +0000 2011,fr,0,0,@dgosset @lolopb oh putain… j'ai vidé mon spam il y a peu… Le mail de applecert@apple.com est dans ce qu'il reste…,irrelevant
125647972087242754,Sun Oct 16 19:03:05 +0000 2011,en,0,0,Teach Different: iTeach Therefore iAm http://t.co/yozd8HCx @apple @teachforus @teachforamerica #ipad #stevejobs,irrelevant
126402391259103232,Tue Oct 18 21:00:53 +0000 2011,it,0,0,@waze_it @macneo Bellissimo video. Sono sempre più convinto di prendere un @Apple iPhone e gettare via il @Nokia N97 che mi ritrovo.,irrelevant
125490577130258432,Sun Oct 16 08:37:39 +0000 2011,ja,0,0,@HAZI クック@apple.com？,irrelevant
125082707389718529,Sat Oct 15 05:36:56 +0000 2011,en,0,0,Today very cheap for 2198597 Icemaker.And Free shipping for 2198597 Icemaker too. http://t.co/6CLkWAiO@French @Apple @Peeler,irrelevant
125990804488601600,Mon Oct 17 17:45:23 +0000 2011,es,0,0,Descuentos y offertas para applicaciones de @apple http://t.co/8VNd57qk #mobil,irrelevant
125405429583970305,Sun Oct 16 02:59:18 +0000 2011,es,0,0,Un abrazo a tod@s desde el @Apple Store en #NewYork. Es un honor sumarse a la gente que honra la memora y el #genio de #SteveJobs.,irrelevant
125353260520443904,Sat Oct 15 23:32:00 +0000 2011,en,0,0,Today very cheap for Patio Furniture San Anton http://t.co/Sd3i1bjm@Plastic @Apple @Bags,irrelevant
125485687339352064,Sun Oct 16 08:18:13 +0000 2011,fr,0,0,@Le_M_Poireau Mais moi je voudrais pas que @apple donne mon fichier @LaLibreBe. Marre d'être spammée par les journaux désespérés.,irrelevant
125968277083136000,Mon Oct 17 16:15:53 +0000 2011,es,0,0,Se tan arruinando mis audifonos d mi #iphone @apple quien me quiere regalar unos? http://t.co/56eeE9uY,irrelevant
126260304819662849,Tue Oct 18 11:36:17 +0000 2011,ja,0,5,"RT @modalnho: New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/kmJ0o1Ja",irrelevant
126001383869644800,Mon Oct 17 18:27:25 +0000 2011,es,0,1,RT @IsmaelLaRosa: En la tienda de @Apple WoooooW Que legado dejaste #SteveJobs iAdmire U. Está Repletoooo iFull LOL,irrelevant
125993886249267200,Mon Oct 17 17:57:37 +0000 2011,es,0,0,Contra todo pronóstico @Samsung podría ser el fabricante del #chipA6 para @Apple http://t.co/6utPqa5w,irrelevant
125970459404673026,Mon Oct 17 16:24:32 +0000 2011,es,0,63,"RT @mpastrana: RT @apple no pasa nada, todo esta bien, no pasa nada, todo esta en orden http://t.co/zwECWhD",irrelevant
125184213342367744,Sat Oct 15 12:20:16 +0000 2011,en,0,0,Discount Hemp Knots today.Cheap price too.Save money for best Hemp Knots. http://t.co/9H3jopLq@Avanti @Apple @Peeler,irrelevant
126186608113356800,Tue Oct 18 06:43:26 +0000 2011,es,0,1,RT @aranzibia: Las aplicaciones más populares para iPhone (vía AppleWeblog) http://t.co/m68Tzn1K #iphone @apple,irrelevant
126271901340401665,Tue Oct 18 12:22:21 +0000 2011,es,0,0,En @Apple mucho diseño pero llevo media hora esperando a mi clase que poca formalidad,irrelevant
125996379913986048,Mon Oct 17 18:07:32 +0000 2011,en,0,0,@betweensundays Ah! Yeah...should be an option...hopefully @apple figures that out. Thx,negative
125408701166256128,Sun Oct 16 03:12:18 +0000 2011,en,0,0,Is it me or does #iPhone4s run a little warm sometimes? @apple,negative
125701785540235264,Sun Oct 16 22:36:55 +0000 2011,en,0,0,Dear @apple please send me my Mac Book back surely the repair is done by now... Thanks!,negative
125953600861126656,Mon Oct 17 15:17:33 +0000 2011,en,0,0,on hold for another half hour. phone is ringing but no one is picking up.@apple you stink.,negative
125717161531551744,Sun Oct 16 23:38:01 +0000 2011,en,0,0,2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff.,negative
126079672386723840,Mon Oct 17 23:38:31 +0000 2011,en,0,0,"Hey @apple, the SMS full message is complete shit. Yes, I'm annoyed.",negative
126163250172801024,Tue Oct 18 05:10:37 +0000 2011,en,0,0,Damn it @Apple!! Whatchu done to my phone??,negative
125961999791308800,Mon Oct 17 15:50:55 +0000 2011,en,0,0,"@trisha_ps @iCloud is Cloudy. @apple tech, not very techy.",negative
126343931117047808,Tue Oct 18 17:08:35 +0000 2011,en,0,0,Correction: @ Best Buy kudos to Chris @ Alamo Ranch S.A. TX-fixed issues couldn't resolve after 1/2 day w/ @ATT & @Apple. Hero of my day!,negative
125510333078048768,Sun Oct 16 09:56:09 +0000 2011,en,0,0,"Comparing @Office #live with @google #apps and @apple #iCloud , I do not see #iCloud leading the crowd. Do you agree ?",negative
125958368773943296,Mon Oct 17 15:36:29 +0000 2011,en,0,0,Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable,negative
125561930416013312,Sun Oct 16 13:21:11 +0000 2011,en,0,0,"IOS5 has one problem, when i save someone in my contacts they don't show his nam becuz of the region/ +965 @apple #apple",negative
126072901144281088,Mon Oct 17 23:11:36 +0000 2011,en,0,0,Had ma Ipas not 24 hours an I jailbroke it...now its SHAGGED itunes won't letme restore it @apple SYM!!!!,negative
125544764203466752,Sun Oct 16 12:12:58 +0000 2011,en,0,0,I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me.,negative
126380553464315904,Tue Oct 18 19:34:06 +0000 2011,en,0,0,It would be great If @Apple would send my new phone. #frustrated,negative
126073520504569858,Mon Oct 17 23:14:04 +0000 2011,en,0,0,"@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg",negative
126008913400303616,Mon Oct 17 18:57:20 +0000 2011,en,0,1,RT @CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.,negative
125663477573500930,Sun Oct 16 20:04:42 +0000 2011,en,0,0,Bummer!  My @Yahoo! iPad fantasy football app keeps crashing; not sure if it's the app or the new @apple iOS 5. Only two apps running.,negative
125956319344721920,Mon Oct 17 15:28:21 +0000 2011,in,0,0,@Apple Siri is down!,negative
126417285559762944,Tue Oct 18 22:00:04 +0000 2011,en,0,0,"RT @Jewelz2611 @mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..",negative
125407447383937025,Sun Oct 16 03:07:20 +0000 2011,en,0,0,"@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden, so please don't remind us of it.",negative
125665094561574913,Sun Oct 16 20:11:07 +0000 2011,en,0,0,"@semilshah yeah except that when you ask for a receipt, it takes them 30 minutes to figure out where it printed out. Fix that, @Apple!",negative
126153311521996800,Tue Oct 18 04:31:07 +0000 2011,en,0,0,@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??,negative
125603435440644098,Sun Oct 16 16:06:07 +0000 2011,en,0,0,"I hate you @apple for not sending Toledo,oh @bestbuy any @iPhone for @verizon even after I pre ordered!!!",negative
126158846375903233,Tue Oct 18 04:53:07 +0000 2011,en,0,0,"Samsung seeks iPhone 4S ban in Japan and Australia
Patent war intensifies with injunction sought against @Apple http://t.co/QmwjTvnk",negative
126006116168642560,Mon Oct 17 18:46:13 +0000 2011,en,0,0,"@apple If you want to know what customers think dont send updates with the ""noreply"" return address. Who invented that anyway. #useless",negative
126297326565330944,Tue Oct 18 14:03:23 +0000 2011,en,0,0,"@apple Wish I could pick month, day, and YEAR when setting a new calendar item on my iPhone. Why hasn't the new iOS fixed this yet?!",negative
126388023725268992,Tue Oct 18 20:03:47 +0000 2011,en,0,0,"Boy, could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? ""You must authorize this computer…""",negative
126054048972537856,Mon Oct 17 21:56:41 +0000 2011,en,0,0,"Where is my iPhone!?!?!?!
@apple",negative
125301860256063488,Sat Oct 15 20:07:46 +0000 2011,en,0,0,"@Apple #iOS5 NONSTOP DROPPED CALLS&MUTE BUTTON RANDOMLY ACTIVATING&PERSON CANT HEAR ME, PULL PHONE FROM EAR TO BE ON A ""MOBILE ME"" SCREEN",negative
125989051101741056,Mon Oct 17 17:38:25 +0000 2011,en,0,0,"“@philipgrey: dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?”",negative
126082123743502336,Mon Oct 17 23:48:15 +0000 2011,en,0,0,"@sprint @bestbuy still no word on my iPhone4s preorder.  Best Buy blames Sprint, Sprint blames @apple, I just want an honest answer.  #help",negative
126003967552524288,Mon Oct 17 18:37:41 +0000 2011,en,0,0,"Every time I try the voice control on my iPod Touch to send an iMessage, it starts playing ""Who Knew"" by Pink.  Still not Flawless @Apple",negative
125586348064247808,Sun Oct 16 14:58:13 +0000 2011,en,0,0,@apple not happy with Apple today. I did the suggested software update and now nothing works!!!,negative
125691072398639104,Sun Oct 16 21:54:21 +0000 2011,en,0,0,"@Apple, #iOS5 on iPhone2 causes Camera apperature dilation problems & freeze.",negative
126405040809312256,Tue Oct 18 21:11:24 +0000 2011,en,0,0,The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss,negative
125313086465904641,Sat Oct 15 20:52:22 +0000 2011,en,0,0,"@amandbrar @apple Siri has worked for me less than 10% of the time. If service doesn't improve by Monday, I'm returning my iPhone 4S.",negative
126129582326816769,Tue Oct 18 02:56:50 +0000 2011,en,0,0,iTunes is @apple's worst product. Worse than the #Newton or the hockey puck mouse. It's utterly painful to use.,negative
125404317669785600,Sun Oct 16 02:54:53 +0000 2011,en,0,0,Ok @iTunesMusic idk wth is up but after syncing my phone my album art is out of order! WTF @Apple!,negative
125822115155947520,Mon Oct 17 06:35:04 +0000 2011,en,0,0,but seriously @apple finance me a damn phone you greedy bastards! OR Santa...get your jolly ass in gear and get us a 4S - white plz,negative
125261285083447296,Sat Oct 15 17:26:32 +0000 2011,en,0,0,*sigh* @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5,negative
125929899071516676,Mon Oct 17 13:43:22 +0000 2011,en,0,0,@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful.,negative
126014540721827840,Mon Oct 17 19:19:42 +0000 2011,en,0,0,"You can make photo albums in the Photos app with iOS 5, but can't password protect them? Um... @apple, fix that. Quickly.",negative
126320033369563138,Tue Oct 18 15:33:37 +0000 2011,en,0,0,My @Apple @macbook keyboard will not type :(,negative
125958961269702656,Mon Oct 17 15:38:51 +0000 2011,en,0,0,This. RT @bonkoif Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable,negative
125521682894041088,Sun Oct 16 10:41:15 +0000 2011,en,0,0,@apple No location reminders on ipad2! That was the point of updating to iOS 5,negative
125406743923671040,Sun Oct 16 03:04:32 +0000 2011,en,0,0,@apple just now seeing none of my Microsoft Office programs work anymore after Lion upgrade. Why??,negative
125583385895768064,Sun Oct 16 14:46:27 +0000 2011,en,0,0,Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!,negative
125657359841361920,Sun Oct 16 19:40:23 +0000 2011,en,0,0,"@nansen Man, that sux! @apple io5 upgrade a total #fail for you!",negative
125394663573172224,Sun Oct 16 02:16:32 +0000 2011,en,0,0,"Asked #Siri ""Where's Baby Lisa?"" and was told ""sorry, I'm having trouble connecting to the network right now."" @apple server fail. #ios5",negative
126012822936231936,Mon Oct 17 19:12:52 +0000 2011,en,0,0,Anyone else seeing missing signal bars on their #iPhone 3GS with an upgrade to #iOS5? cc/ @applecanada @apple @forstall,negative
126251052667375616,Tue Oct 18 10:59:31 +0000 2011,en,0,0,#DontBeMadAtMeBecause #Android is by far better than @Apple,negative
125651769261965312,Sun Oct 16 19:18:10 +0000 2011,en,0,0,Pissed with whoever designs keyboards with @apple for not having a home and end key.  working on the CLI i use those keys often,negative
126128599030956032,Tue Oct 18 02:52:56 +0000 2011,en,0,0,"Deár iCloud I HATE U , AND I HOPE YOU DIE , YOU ARE THE WORST FUCKING INVENTION IN THE WORLD , FUCK YOUUUUUUUUUUUU #iCloud @apple @stevejobs",negative
125960026891362304,Mon Oct 17 15:43:05 +0000 2011,en,0,0,"See @Apple, that what's happen when you release iPhone 4S with same crappy design as the old phone!",negative
126358301393956866,Tue Oct 18 18:05:41 +0000 2011,en,0,0,@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend 'em,negative
126321169468100609,Tue Oct 18 15:38:08 +0000 2011,en,0,0,@apple why is my iPhone battery so crappy #fail,negative
126361483432038400,Tue Oct 18 18:18:19 +0000 2011,en,0,0,So @PhoenixSwinger 's iPhone 4 is giving her a hella hard time w/ the iOS5 update @apple,negative
125365852487942145,Sun Oct 16 00:22:03 +0000 2011,en,0,0,"yo, @apple, this update is a disaster",negative
125929395264299009,Mon Oct 17 13:41:22 +0000 2011,en,0,0,@apple domain fail. Open 2 hrs late for walk in ppl. Store was empty and i only need a skin 4 my screen. You represent customer service FAIL,negative
126106964420857857,Tue Oct 18 01:26:57 +0000 2011,en,0,0,@apple u guys are gay,negative
126143926523539457,Tue Oct 18 03:53:50 +0000 2011,en,0,0,@albertmal88 remember @apple is evil. #icloud entering the #dropbox market,negative
125954651152592896,Mon Oct 17 15:21:43 +0000 2011,en,0,0,I'm suspecting @Apple timed the health-decline of my iPhone 4 perfectly with the iPhone 4s release... My battery is seriously ailing.,negative
126382959711358976,Tue Oct 18 19:43:40 +0000 2011,en,0,0,. @apple & @AT&T u cannot tell me there isn't at least 1 64GB iPhone 4S in LA or Vegas!! Give me a fucking break!!!!,negative
125689691927351296,Sun Oct 16 21:48:52 +0000 2011,en,0,0,"@Apple, #iOS5 #geolocation Suburbs with 2 words drops Map Pins in other States! Please fix.",negative
126189036644728832,Tue Oct 18 06:53:05 +0000 2011,en,0,0,fuck u @apple,negative
125556679571025920,Sun Oct 16 13:00:19 +0000 2011,en,0,0,I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail,negative
125937228328341504,Mon Oct 17 14:12:29 +0000 2011,en,0,0,"@jane73 @Gazmaz hopefully it's a small bug @Apple must be fixing it. RIGHT  APPLE }:0( 
#itjustworks",negative
126099775417364480,Tue Oct 18 00:58:23 +0000 2011,en,0,0,"Restored my iPhone. STILL NO TEXTS. DEAR @APPLE Y NO LOVE, Y RESTRICTIONS ON MY SMS?  Y NO TEXTS.... #iOS5 #iOS5atemydingo",negative
126188717902802944,Tue Oct 18 06:51:49 +0000 2011,en,0,0,why the fuck dose my phone decide its just ganna freeze every time i try to update it so fucking sick of @apple,negative
126392402083708928,Tue Oct 18 20:21:11 +0000 2011,en,0,0,"Oh, @apple. Steve obviously had nothing to do with iPhoto, as it's the perfect opposite of 'insanely great'. Get it fixed, please.",negative
125930406125117440,Mon Oct 17 13:45:23 +0000 2011,en,0,0,"@samsung, @apple, you do realise you're just really pissing off the customer base AS WELL AS looking petty.",negative
125994596336533504,Mon Oct 17 18:00:27 +0000 2011,en,1,1,Lies @apple. the battery on this new iPhone4S is definitely not any better.,negative
125819194049699840,Mon Oct 17 06:23:28 +0000 2011,en,0,0,My schedule is 2 busy 2 spend UNquality time with @ATT @Apple 2 recover Iphone again-The mo' mobile I get the mo' immobile I is. Sync Not!,negative
126016585348558848,Mon Oct 17 19:27:49 +0000 2011,en,0,0,"“@carlton858: I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.” in NZ?",negative
125807830363156480,Mon Oct 17 05:38:18 +0000 2011,en,0,0,@twalve @apple you know the issues they have with DST and alarms :p,negative
125405005493706752,Sun Oct 16 02:57:37 +0000 2011,en,0,0,@Blackberry does take better quality photos than @Apple iPhone though. I give them that! #photograhersEye,negative
125247130762883072,Sat Oct 15 16:30:17 +0000 2011,en,0,0,Hmmmm a lot of #Siri features don't work in Canada. Location and directions? Seriously @apple come on!,negative
125973390283653120,Mon Oct 17 16:36:11 +0000 2011,en,0,0,"dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?",negative
126394680903614465,Tue Oct 18 20:30:14 +0000 2011,en,0,0,"@paulens It surprises me that @Apple throws up an error alert about authorizing, and there's no ""Authorize this computer"" button.",negative
126375381249966080,Tue Oct 18 19:13:33 +0000 2011,en,0,0,"@rogerweir no but I have the option of a  replacement iPhone 4s ?
Not sure if I want one after having 2 duff iPhones.
@O2 @iphone4s @apple",negative
126127465155403777,Tue Oct 18 02:48:25 +0000 2011,en,0,0,i update to ios 5 and lose everything on my phone and it wont let me sign into my itunes account... thanks @Apple,negative
126141380409036800,Tue Oct 18 03:43:43 +0000 2011,en,0,0,I know a few others having same issue RT @Joelplane: 9% now on my second full charge of the day. Pissed @Apple,negative
126302918797312000,Tue Oct 18 14:25:37 +0000 2011,en,0,0,"Just when #TomCruise thought he had a unique name for his daughter, @Apple pulls the rug out from under him with the new #Siri App.",neutral
125917164535418880,Mon Oct 17 12:52:46 +0000 2011,en,0,0,iPhone 4S: Setup SIRI for your Tweets. http://t.co/ws7LINTS @apple #apple #iphone #siri,neutral
126301989486342145,Tue Oct 18 14:21:55 +0000 2011,en,0,0,iOS 5 for iPhone and iPad is Here: Apple's Best Release Yet?  http://t.co/iLYGZ5Ox #ios5 #ios @apple #ipad #tablet,neutral
126055880394420224,Mon Oct 17 22:03:58 +0000 2011,en,0,0,In front of the @apple store. So many blue shirts I feel like I'm at a smurf reunion. #iPhone4S,neutral
126016405085757440,Mon Oct 17 19:27:06 +0000 2011,en,0,0,The iPhone update has segregated my contacts between iPhone users and non-iPhone users. They just had to call out those non-users @apple,neutral
125405939015757824,Sun Oct 16 03:01:20 +0000 2011,en,0,0,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator ---- Posts on Twitter,neutral
126353359962775552,Tue Oct 18 17:46:03 +0000 2011,en,0,0,@apple Why don't you have a wireless remote for Keynote presentations w a MacBook Air?  Nobody wants to see the pith man navigate w a iPhone,neutral
125940398915977217,Mon Oct 17 14:25:05 +0000 2011,en,0,1,"""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" @MikeShatzkin http://t.co/1ndxcMO1 #dbw #metacon",neutral
126364189097865216,Tue Oct 18 18:29:05 +0000 2011,en,0,0,@Apple #RIPSteve RT @davepeck: Steve Jobs and the Seven Rules of Success http://t.co/4nLRLdWy,neutral
125980615664336896,Mon Oct 17 17:04:54 +0000 2011,en,0,0,"#wheniwas14... @Apple registered the domain name http://t.co/FPvKn1kJ, thus beginning their plan for world domination",neutral
125804983185719297,Mon Oct 17 05:26:59 +0000 2011,es,0,0,Fregon el nuevo facebook para iPod/iPhone haha alomejor ya tiene rato pero yo lo acabo de actualizar @apple,neutral
125493419522002944,Sun Oct 16 08:48:57 +0000 2011,en,0,0,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/gIHYpzWO #PampersHelloApps",neutral
126040050441011200,Mon Oct 17 21:01:04 +0000 2011,en,0,0,iPhone 4S First Weekend Sales Top Four Million: http://t.co/Dm4acTYv via @Apple themselves. Big sales for the new phone.,neutral
126272713332506624,Tue Oct 18 12:25:35 +0000 2011,en,0,0,@KaeKaed @Apple Here is an easy way to put Newsstand in a folder http://t.co/yVXmWIbI,neutral
126011120694726656,Mon Oct 17 19:06:07 +0000 2011,en,0,0,"@coatgal had a really interestng experience up in the @Apple store though, Paul was with me up there, faulty #iphone4 - but out of warranty",neutral
126078565346312192,Mon Oct 17 23:34:07 +0000 2011,en,0,0,Found out the hard way today that @webex does not work with @apple ios5 yet when you are following a link for a meeting..,neutral
126089815136538624,Tue Oct 18 00:18:49 +0000 2011,en,0,0,Lol bet that Android couldnt do that  RT @ceejay3k: I promise this iPhone been at 1% battery for the last 3 hours. I see you @apple.,neutral
126407959495442432,Tue Oct 18 21:23:00 +0000 2011,en,0,2,RT @adamnash: The takeaway from the @Apple earnings call?  Even Apple needs a new iPhone release every 12 months to stay competitive. cc ...,neutral
126042506717704192,Mon Oct 17 21:10:50 +0000 2011,en,0,1,RT @DJTREBEL1: #fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet.... http://t.co/2yCDNt1B,neutral
125950941349421057,Mon Oct 17 15:06:59 +0000 2011,en,0,0,Hey @Apple - need more servers for Siri traffic?  I'm sure Google can help you out with that...,neutral
125489264157917184,Sun Oct 16 08:32:26 +0000 2011,en,0,0,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/fnbKNwmj #PampersHelloApps Ends10/21",neutral
125332609428496384,Sat Oct 15 22:09:57 +0000 2011,en,0,0,Waiting on line @Apple store at west 14th Street.,neutral
126031463647944704,Mon Oct 17 20:26:57 +0000 2011,en,0,0,"@WIREDInsider beautiful, yes. though it simply reminds me of @apple's spinning wheel of death. clock, reinvented: http://t.co/tJcJAqfl",neutral
125433354488254464,Sun Oct 16 04:50:16 +0000 2011,en,0,0,"@Apple iOS5 is all well and good and has nice new features, but I'm still waiting on an app that will go to work for me.",neutral
125695449423286272,Sun Oct 16 22:11:45 +0000 2011,en,0,0,Steve Jobs Biopic Coming Soon - @Apple #Apple #SteveJobs http://t.co/DxZBa5bG,neutral
125581280430669824,Sun Oct 16 14:38:05 +0000 2011,en,0,0,Oops! Apparently @apple is some handle-squatter. Tweetbarassment.,neutral
125991449455104000,Mon Oct 17 17:47:57 +0000 2011,en,0,0,@learmonth @Cue improves iMessage + engages @Apple content partners' customers better http://t.co/hhkvlwFB with social activity messaging,neutral
125630955154190336,Sun Oct 16 17:55:29 +0000 2011,en,0,0,@apple store #Towson waiting at Genius bar - huge crowd waiting for #iPhone 4s @michaelmark @nicolelil http://t.co/x92sweCh,neutral
125324916009615360,Sat Oct 15 21:39:23 +0000 2011,en,0,0,RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/oMXjhZh0,neutral
126311223343058946,Tue Oct 18 14:58:37 +0000 2011,en,0,0,Using @Apple's mobile @AirPort Utility http://t.co/TiDpaHYC,neutral
126141157146238976,Tue Oct 18 03:42:50 +0000 2011,en,0,0,My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/zMX85Fkd @apple,neutral
125927540249473024,Mon Oct 17 13:33:59 +0000 2011,en,0,0,IHS: iPhone 4S shows key design and component changes. http://t.co/6tfiGiDV  @apple #apple #iphome4S #ios5,neutral
125373658389692416,Sun Oct 16 00:53:04 +0000 2011,en,0,0,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/DLLabuAK #PampersHelloApps""",neutral
125967126912712705,Mon Oct 17 16:11:18 +0000 2011,en,0,0,YESSS @apple fix it also slow internet RT @SprintFeed: iPhone 4S owners are you having trouble with Siri connecting to internet?,neutral
125951303770845185,Mon Oct 17 15:08:25 +0000 2011,en,0,0,@Apple sells 4 million on the first weekend. @Samsung sold over 30 million Galaxy S II phones globally.,neutral
126316179429134336,Tue Oct 18 15:18:18 +0000 2011,en,0,0,"Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/2XJZaLCs #PampersHelloApps",neutral
126347890196103168,Tue Oct 18 17:24:19 +0000 2011,en,1,3,"dear @apple please invent ""FaceTime Voicemails."" sincerely, haendel balzora jr. #apple",neutral
125815990620659713,Mon Oct 17 06:10:44 +0000 2011,en,0,0,@Apple needs to take down the Steve Jobs tribute and get back to promoting the brand - put the Cloud on the front page and start explaining,neutral
125878880916611072,Mon Oct 17 10:20:38 +0000 2011,en,0,0,OK @apple your accessories policy is out of hand. I need a powered line in to use the mic? Are you KIDDING ME?,neutral
125564573167263746,Sun Oct 16 13:31:41 +0000 2011,en,0,0,This video brought a small tear to my eye http://t.co/3va2ninp. Watch to @SteveWoz opinion of #SteveJobs and @Apple,neutral
126039521853845504,Mon Oct 17 20:58:58 +0000 2011,en,0,0,Iphone: Watch Siri &quot;Work&quot; On the Old iPhone 4 - @Gizmodo http://t.co/dGPWL0r0 @apple allow commands from iPhone 4. Stop playin!,neutral
126110374549405696,Tue Oct 18 01:40:30 +0000 2011,en,0,0,"Gee, I can't imagine that the maps app graphic from this Samsung website will help their court cases vs. @Apple: http://t.co/PmanMoAh",neutral
126407672521162753,Tue Oct 18 21:21:52 +0000 2011,en,1,2,The takeaway from the @Apple earnings call?  Even Apple needs a new iPhone release every 12 months to stay competitive. cc: @hblodget,neutral
126006572420833282,Mon Oct 17 18:48:02 +0000 2011,en,0,0,"@jackiestone1 yes! Tech peeps talk so much about algorithms, but tech should always tie back to people. @apple proves this #imediasummit",neutral
